40.000000,60.000000,0,0
40.040001,60.000000,-0.001827,-0.006780
40.080002,60.000000,-0.004449,0.002559
40.120003,60.000000,-0.005833,0.009680
40.160004,60.000000,-0.004079,-0.000939
40.200005,60.000000,-0.006482,-0.003444
40.240005,60.000000,-0.011213,-0.001702
40.280006,60.000000,-0.006335,0.003399
40.320007,60.000000,-0.006197,0.009203
40.360008,60.000000,-0.013771,0.005510
40.400009,60.000000,-0.013458,0.017544
40.440010,60.000000,-0.013460,0.015891
40.480011,60.000000,-0.016334,0.011891
40.520012,60.000000,-0.016132,0.024104
40.560013,60.000000,-0.012679,0.021839
40.600014,60.000000,-0.018526,0.020188
40.640015,60.000000,-0.022925,0.033906
40.680016,60.000000,-0.028931,0.024173
40.720016,60.000000,-0.028109,0.036137
40.760017,60.000000,-0.030267,0.033481
40.800018,60.000000,-0.031321,0.032473
40.840019,60.000000,-0.030583,0.040560
40.880020,60.000000,-0.031585,0.045534
40.920021,60.000000,-0.039815,0.037247
40.960022,60.000000,-0.036089,0.041232
41.000023,60.000000,-0.038124,0.045858
41.040024,60.000000,-0.042479,0.046423
41.080025,60.000000,-0.046399,0.040875
41.120026,60.000000,-0.052897,0.050443
41.160027,60.000000,-0.051722,0.040250
41.200027,60.000000,-0.051058,0.042985
41.240028,60.000000,-0.055965,0.034591
41.280029,60.000000,-0.061845,0.035398
41.320030,60.000000,-0.060981,0.030908
41.360031,60.000000,-0.058176,0.047175
41.400032,60.000000,-0.067391,0.046273
41.440033,60.000000,-0.074291,0.047007
41.480034,60.000000,-0.071254,0.059132
41.520035,60.000000,-0.069618,0.067274
41.560036,60.000000,-0.078185,0.055448
41.600037,60.000000,-0.078480,0.055688
41.640038,60.000000,-0.080203,0.057176
41.680038,60.000000,-0.087171,0.065234
41.720039,60.000000,-0.082543,0.067405
41.760040,60.000000,-0.088434,0.072689
41.800041,60.000000,-0.089233,0.063764
41.840042,60.000000,-0.088543,0.060820
41.880043,60.000000,-0.093342,0.065283
41.920044,60.000000,-0.097754,0.075406
41.960045,60.000000,-0.100328,0.067502
42.000046,60.000000,-0.103778,0.067050
42.040047,60.000000,-0.111469,0.075545
42.080048,60.000000,-0.107729,0.080069
42.120049,60.000000,-0.108748,0.088628
42.160049,60.000000,-0.115100,0.078116
42.200050,60.000000,-0.117776,0.091630
42.240051,60.000000,-0.120953,0.089731
42.280052,60.000000,-0.118258,0.091032
42.320053,60.000000,-0.128335,0.089439
42.360054,60.000000,-0.133102,0.096125
42.400055,60.000000,-0.131056,0.098867
42.440056,60.000000,-0.131572,0.104035
42.480057,60.000000,-0.138426,0.108621
42.520058,60.000000,-0.136295,0.105111
42.560059,60.000000,-0.139841,0.104196
42.600060,60.000000,-0.142934,0.104377
42.640060,60.000000,-0.145704,0.108400
42.680061,60.000000,-0.147589,0.111596
42.720062,60.000000,-0.152019,0.106521
42.760063,60.000000,-0.153626,0.118700
42.800064,60.000000,-0.153529,0.113589
42.840065,60.000000,-0.158368,0.105177
42.880066,60.000000,-0.163381,0.118570
42.920067,60.000000,-0.167763,0.123148
42.960068,60.000000,-0.172078,0.119305
43.000069,60.000000,-0.174630,0.132864
43.040070,60.000000,-0.172983,0.133221
43.080070,60.000000,-0.176800,0.124130
43.120071,60.000000,-0.182223,0.134450
43.160072,60.000000,-0.192095,0.129060
43.200073,60.000000,-0.192532,0.121772
43.240074,60.000000,-0.196066,0.143115
43.280075,60.000000,-0.192957,0.131569
43.320076,60.000000,-0.196654,0.140668
43.360077,60.000000,-0.194651,0.134248
43.400078,60.000000,-0.200580,0.140081
43.440079,60.000000,-0.205429,0.145009
43.480080,60.000000,-0.207868,0.146006
43.520081,60.000000,-0.213199,0.143890
43.560081,60.000000,-0.219103,0.151734
43.600082,60.000000,-0.224193,0.157435
43.640083,60.000000,-0.224299,0.164844
43.680084,60.000000,-0.230685,0.161841
43.720085,60.000000,-0.234630,0.178731
43.760086,60.000000,-0.240162,0.178940
43.800087,60.000000,-0.244700,0.180846
43.840088,60.000000,-0.245558,0.173986
43.880089,60.000000,-0.251489,0.173389
43.920090,60.000000,-0.247657,0.182519
43.960091,60.000000,-0.249722,0.169373
44.000092,60.000000,-0.251326,0.167848
44.040092,60.000000,-0.252101,0.177525
44.080093,60.000000,-0.258572,0.182504
44.120094,60.000000,-0.257685,0.177486
44.160095,60.000000,-0.262093,0.177003
44.200096,60.000000,-0.273811,0.199257
44.240097,60.000000,-0.273249,0.194729
44.280098,60.000000,-0.275642,0.189469
44.320099,60.000000,-0.276441,0.195012
44.360100,60.000000,-0.278856,0.195809
44.400101,60.000000,-0.288042,0.187863
44.440102,60.000000,-0.293837,0.201831
44.480103,60.000000,-0.293845,0.200698
44.520103,60.000000,-0.301484,0.204506
44.560104,60.000000,-0.299171,0.216087
44.600105,60.000000,-0.301413,0.210127
44.640106,60.000000,-0.303860,0.231627
44.680107,60.000000,-0.310674,0.232903
44.720108,60.000000,-0.313388,0.225289
44.760109,60.000000,-0.317040,0.220534
44.800110,60.000000,-0.324751,0.235655
44.840111,60.000000,-0.326797,0.226019
44.880112,60.000000,-0.328350,0.231279
44.920113,60.000000,-0.337620,0.243944
44.960114,60.000000,-0.340734,0.226985
45.000114,60.000000,-0.342329,0.232715
45.040115,60.000000,-0.340230,0.246570
45.080116,60.000000,-0.345202,0.249865
45.120117,60.000000,-0.352329,0.248835
45.160118,60.000000,-0.351157,0.250545
45.200119,60.000000,-0.364459,0.246069
45.240120,60.000000,-0.364931,0.243032
45.280121,60.000000,-0.363684,0.256972
45.320122,60.000000,-0.370840,0.249553
45.360123,60.000000,-0.376248,0.257011
45.400124,60.000000,-0.373594,0.270982
45.440125,60.000000,-0.379849,0.260494
45.480125,60.000000,-0.379047,0.263531
45.520126,60.000000,-0.383906,0.265331
45.560127,60.000000,-0.390636,0.263304
45.600128,60.000000,-0.390002,0.279160
45.640129,60.000000,-0.396633,0.277040
45.680130,60.000000,-0.398881,0.291800
45.720131,60.000000,-0.406554,0.288211
45.760132,60.000000,-0.415098,0.293805
45.800133,60.000000,-0.409218,0.309868
45.840134,60.000000,-0.409503,0.319213
45.880135,60.000000,-0.417741,0.300458
45.920135,60.000000,-0.421815,0.314416
